Filename	Seg	WC	WPS	Sixltr	Dic	funct	pronoun	ppron	i	we	you	shehe	they	ipron	article	verb	auxverb	past	present	future	adverb	preps	conj	negate	quant	number	swear	social	family	friend	humans	affect	posemo	negemo	anx	anger	sad	cogmech	insight	cause	discrep	tentat	certain	inhib	incl	excl	percept	see	hear	feel	bio	body	health	sexual	ingest	relativ	motion	space	time	work	achieve	leisure	home	money	relig	death	assent	nonfl	filler	Period	Comma	Colon	SemiC	QMark	Exclam	Dash	Quote	Apostro	Parenth	OtherP	AllPct
2005_11_02_1714308.txt	1	74	10.57	21.62	75.68	43.24	5.41	1.35	0.00	0.00	0.00	1.35	0.00	4.05	14.86	6.76	4.05	2.70	2.70	1.35	0.00	12.16	0.00	1.35	1.35	5.41	0.00	6.76	0.00	0.00	4.05	2.70	1.35	1.35	0.00	1.35	0.00	6.76	0.00	0.00	1.35	0.00	0.00	2.70	0.00	1.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.51	4.05	0.00	8.11	4.05	2.70	0.00	0.00	4.05	0.00	0.00	0.00	0.00	0.00	9.46	8.11	0.00	0.00	0.00	0.00	0.00	0.00	1.35	0.00	1.35	20.27
2005_11_02_1714309.txt	1	73	18.25	17.81	78.08	41.10	5.48	0.00	0.00	0.00	0.00	0.00	0.00	5.48	10.96	5.48	2.74	2.74	1.37	1.37	0.00	15.07	5.48	0.00	1.37	0.00	0.00	1.37	0.00	0.00	0.00	4.11	2.74	1.37	0.00	1.37	0.00	8.22	0.00	0.00	2.74	1.37	0.00	0.00	4.11	1.37	5.48	0.00	2.74	0.00	1.37	0.00	0.00	0.00	1.37	13.70	4.11	4.11	6.85	2.74	4.11	0.00	1.37	8.22	0.00	0.00	0.00	0.00	0.00	5.48	5.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.96
2005_11_02_1714360.txt	1	87	21.75	17.24	81.61	58.62	18.39	8.05	3.45	0.00	1.15	3.45	0.00	10.34	6.90	8.05	5.75	1.15	4.60	1.15	4.60	13.79	6.90	1.15	3.45	2.30	0.00	8.05	0.00	0.00	1.15	2.30	2.30	0.00	0.00	0.00	0.00	17.24	1.15	0.00	2.30	6.90	2.30	0.00	2.30	3.45	2.30	0.00	2.30	0.00	0.00	0.00	0.00	0.00	0.00	17.24	5.75	8.05	3.45	2.30	1.15	1.15	1.15	3.45	0.00	0.00	0.00	1.15	0.00	4.60	9.20	0.00	0.00	0.00	0.00	0.00	0.00	6.90	0.00	0.00	20.69
2005_11_02_1714361.txt	1	82	27.33	31.71	74.39	41.46	3.66	1.22	0.00	0.00	0.00	0.00	1.22	2.44	10.98	4.88	2.44	1.22	2.44	1.22	2.44	15.85	7.32	1.22	2.44	1.22	0.00	2.44	0.00	0.00	0.00	4.88	4.88	0.00	0.00	0.00	0.00	9.76	0.00	1.22	1.22	0.00	1.22	0.00	4.88	1.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.20	2.44	4.88	4.88	13.41	4.88	0.00	1.22	2.44	0.00	0.00	0.00	0.00	0.00	3.66	7.32	0.00	0.00	0.00	0.00	4.88	0.00	1.22	0.00	0.00	14.63
2005_11_02_1714362.txt	1	69	23.00	24.64	69.57	42.03	1.45	0.00	0.00	0.00	0.00	0.00	0.00	1.45	8.70	2.90	0.00	1.45	1.45	0.00	4.35	18.84	2.90	0.00	0.00	7.25	0.00	7.25	0.00	0.00	2.90	2.90	0.00	2.90	1.45	1.45	0.00	8.70	2.90	0.00	0.00	1.45	0.00	1.45	2.90	0.00	0.00	0.00	0.00	0.00	2.90	1.45	1.45	0.00	0.00	15.94	4.35	2.90	8.70	4.35	0.00	0.00	0.00	1.45	0.00	0.00	0.00	0.00	0.00	4.35	5.80	0.00	0.00	0.00	0.00	5.80	0.00	2.90	0.00	0.00	15.94
2005_11_02_1714375.txt	1	101	11.22	33.66	72.28	42.57	5.94	0.00	0.00	0.00	0.00	0.00	0.00	5.94	6.93	4.95	4.95	2.97	1.98	0.00	0.99	19.80	0.99	0.99	1.98	3.96	0.00	4.95	0.00	0.00	2.97	1.98	1.98	0.00	0.00	0.00	0.00	6.93	0.99	0.99	0.00	0.00	0.99	0.99	3.96	0.00	0.00	0.00	0.00	0.00	5.94	0.00	3.96	0.00	1.98	8.91	0.00	5.94	2.97	8.91	0.99	1.98	0.00	4.95	0.00	0.00	0.00	0.00	0.00	8.91	6.93	0.00	0.00	0.00	0.00	5.94	0.00	1.98	0.00	1.98	22.77
2005_11_03_1714516.txt	1	86	28.67	39.53	73.26	39.53	2.33	1.16	0.00	0.00	0.00	0.00	1.16	1.16	11.63	6.98	4.65	1.16	4.65	0.00	2.33	15.12	4.65	0.00	1.16	0.00	0.00	3.49	0.00	0.00	0.00	2.33	1.16	1.16	0.00	0.00	1.16	13.95	1.16	6.98	1.16	1.16	0.00	2.33	3.49	0.00	3.49	0.00	1.16	2.33	0.00	0.00	0.00	0.00	0.00	13.95	5.81	8.14	0.00	6.98	1.16	0.00	0.00	3.49	0.00	0.00	0.00	0.00	0.00	3.49	4.65	0.00	0.00	0.00	0.00	2.33	0.00	0.00	0.00	0.00	9.30
2005_11_03_1714517.txt	1	103	51.50	26.21	74.76	49.51	6.80	0.97	0.00	0.00	0.00	0.00	0.97	5.83	8.74	6.80	3.88	2.91	1.94	0.00	0.00	18.45	3.88	0.97	5.83	3.88	0.00	3.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.65	0.00	1.94	0.00	0.97	1.94	0.00	6.80	0.97	1.94	0.97	0.97	0.00	0.00	0.00	0.00	0.00	0.00	10.68	0.00	3.88	6.80	9.71	2.91	0.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.94	6.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.74
2005_11_03_1714535.txt	1	114	22.80	35.09	69.30	37.72	6.14	1.75	0.00	0.00	0.00	1.75	0.00	4.39	10.53	2.63	0.88	1.75	0.88	0.00	0.00	14.91	3.51	0.00	0.88	3.51	0.00	5.26	0.00	0.00	1.75	6.14	4.39	1.75	0.88	0.88	0.00	9.65	0.88	1.75	0.00	0.00	0.88	0.00	5.26	0.00	4.39	0.00	4.39	0.00	0.00	0.00	0.00	0.00	0.00	11.40	2.63	4.39	4.39	6.14	1.75	6.14	0.00	3.51	3.51	0.00	0.00	0.00	0.00	4.39	6.14	0.00	0.00	0.00	0.00	8.77	0.00	1.75	0.00	0.88	19.30
2005_11_03_1714542.txt	1	102	20.40	31.37	69.61	40.20	5.88	0.00	0.00	0.00	0.00	0.00	0.00	5.88	10.78	5.88	3.92	1.96	1.96	1.96	1.96	13.73	0.98	0.98	2.94	2.94	0.00	2.94	0.00	0.00	0.00	0.98	0.98	0.00	0.00	0.00	0.00	7.84	0.98	2.94	1.96	0.00	0.00	0.00	0.98	0.98	0.98	0.00	0.98	0.00	3.92	0.00	3.92	0.00	0.00	8.82	0.98	2.94	3.92	9.80	4.90	0.00	0.00	1.96	0.00	0.00	0.00	0.00	0.00	5.88	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.98	12.75
2005_11_03_1714543.txt	1	89	17.80	16.85	91.01	59.55	12.36	3.37	0.00	0.00	0.00	0.00	3.37	8.99	12.36	12.36	5.62	0.00	11.24	0.00	5.62	12.36	4.49	1.12	6.74	1.12	0.00	7.87	0.00	0.00	3.37	7.87	5.62	2.25	0.00	0.00	1.12	15.73	1.12	2.25	3.37	4.49	0.00	0.00	2.25	2.25	1.12	0.00	0.00	1.12	1.12	0.00	1.12	0.00	0.00	10.11	2.25	4.49	3.37	1.12	3.37	2.25	0.00	1.12	0.00	0.00	0.00	0.00	0.00	5.62	2.25	1.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.99
2005_11_03_1714546.txt	1	71	17.75	15.49	80.28	50.70	2.82	0.00	0.00	0.00	0.00	0.00	0.00	2.82	9.86	5.63	4.23	1.41	2.82	1.41	2.82	23.94	2.82	0.00	5.63	8.45	0.00	1.41	0.00	0.00	1.41	2.82	0.00	2.82	0.00	0.00	1.41	12.68	4.23	1.41	1.41	2.82	2.82	0.00	1.41	2.82	0.00	0.00	0.00	0.00	1.41	0.00	1.41	0.00	0.00	21.13	5.63	9.86	5.63	7.04	7.04	0.00	0.00	4.23	0.00	0.00	0.00	0.00	0.00	4.23	5.63	0.00	0.00	1.41	0.00	5.63	0.00	0.00	0.00	0.00	14.08
2005_11_03_1714547.txt	1	42	21.00	33.33	78.57	42.86	9.52	0.00	0.00	0.00	0.00	0.00	0.00	9.52	14.29	7.14	4.76	4.76	0.00	2.38	0.00	7.14	0.00	0.00	2.38	9.52	0.00	7.14	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	2.38	2.38	0.00	0.00	2.38	0.00	0.00	2.38	0.00	2.38	0.00	0.00	0.00	0.00	0.00	0.00	9.52	0.00	0.00	7.14	16.67	2.38	4.76	4.76	11.90	0.00	0.00	0.00	0.00	0.00	4.76	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	14.29
2005_11_03_1714549.txt	1	99	14.14	32.32	71.72	34.34	5.05	1.01	0.00	0.00	0.00	0.00	1.01	4.04	7.07	8.08	5.05	3.03	3.03	1.01	0.00	11.11	5.05	0.00	1.01	3.03	0.00	10.10	0.00	1.01	4.04	6.06	4.04	2.02	1.01	0.00	0.00	10.10	0.00	2.02	2.02	0.00	0.00	0.00	5.05	0.00	3.03	2.02	1.01	0.00	0.00	0.00	0.00	0.00	0.00	14.14	3.03	6.06	6.06	9.09	5.05	1.01	1.01	0.00	0.00	0.00	0.00	0.00	1.01	7.07	8.08	0.00	0.00	0.00	0.00	0.00	0.00	1.01	0.00	0.00	16.16
2005_11_03_1714552.txt	1	62	31.00	37.10	74.19	41.94	4.84	0.00	0.00	0.00	0.00	0.00	0.00	4.84	6.45	4.84	0.00	4.84	0.00	0.00	0.00	19.35	1.61	0.00	4.84	20.97	0.00	3.23	0.00	0.00	0.00	1.61	0.00	1.61	0.00	0.00	1.61	6.45	1.61	4.84	0.00	0.00	0.00	0.00	0.00	0.00	3.23	0.00	3.23	0.00	0.00	0.00	0.00	0.00	0.00	16.13	3.23	6.45	6.45	3.23	3.23	0.00	0.00	4.84	0.00	0.00	0.00	0.00	0.00	6.45	12.90	0.00	0.00	0.00	0.00	6.45	0.00	0.00	0.00	8.06	30.65
2005_11_03_1714573.txt	1	74	24.67	25.68	71.62	39.19	5.41	1.35	0.00	0.00	1.35	0.00	0.00	4.05	6.76	9.46	5.41	1.35	6.76	0.00	1.35	13.51	5.41	0.00	1.35	2.70	0.00	2.70	0.00	0.00	0.00	2.70	2.70	0.00	0.00	0.00	0.00	4.05	1.35	0.00	0.00	0.00	0.00	0.00	2.70	0.00	4.05	0.00	4.05	0.00	2.70	1.35	0.00	0.00	1.35	14.86	4.05	6.76	5.41	4.05	1.35	14.86	0.00	0.00	1.35	0.00	0.00	0.00	1.35	4.05	8.11	0.00	0.00	0.00	0.00	2.70	0.00	5.41	0.00	0.00	18.92
2005_11_03_1714601.txt	1	91	15.17	27.47	68.13	36.26	8.79	7.69	0.00	0.00	0.00	7.69	0.00	1.10	10.99	3.30	1.10	1.10	2.20	0.00	3.30	9.89	6.59	0.00	0.00	0.00	0.00	13.19	1.10	0.00	2.20	4.40	2.20	2.20	0.00	0.00	2.20	6.59	1.10	2.20	0.00	0.00	0.00	0.00	3.30	0.00	5.49	2.20	1.10	2.20	1.10	0.00	1.10	0.00	0.00	16.48	3.30	6.59	6.59	1.10	2.20	4.40	0.00	0.00	1.10	2.20	0.00	0.00	0.00	6.59	15.38	0.00	0.00	0.00	0.00	8.79	0.00	5.49	0.00	0.00	32.97
2005_11_04_1714784.txt	1	91	30.33	26.37	75.82	39.56	5.49	0.00	0.00	0.00	0.00	0.00	0.00	5.49	4.40	10.99	7.69	4.40	0.00	3.30	2.20	10.99	5.49	0.00	4.40	3.30	0.00	0.00	0.00	0.00	0.00	1.10	1.10	0.00	0.00	0.00	0.00	10.99	0.00	2.20	1.10	1.10	1.10	0.00	4.40	1.10	1.10	1.10	0.00	0.00	1.10	0.00	0.00	0.00	1.10	15.38	1.10	5.49	10.99	4.40	2.20	12.09	0.00	2.20	0.00	0.00	0.00	0.00	2.20	3.30	9.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.10	14.29
2005_11_04_1714786.txt	1	95	19.00	23.16	76.84	37.89	5.26	2.11	0.00	0.00	0.00	2.11	0.00	3.16	9.47	7.37	5.26	2.11	3.16	2.11	2.11	13.68	5.26	0.00	0.00	4.21	0.00	8.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	1.05	0.00	1.05	0.00	0.00	0.00	2.11	1.05	1.05	0.00	1.05	0.00	2.11	2.11	0.00	0.00	0.00	21.05	1.05	10.53	9.47	11.58	2.11	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00	5.26	6.32	0.00	0.00	0.00	0.00	0.00	0.00	2.11	0.00	0.00	13.68
2005_11_04_1714788.txt	1	78	19.50	26.92	78.21	41.03	3.85	0.00	0.00	0.00	0.00	0.00	0.00	3.85	8.97	5.13	5.13	1.28	2.56	0.00	1.28	17.95	1.28	1.28	1.28	5.13	0.00	1.28	0.00	0.00	0.00	6.41	6.41	0.00	0.00	0.00	0.00	5.13	2.56	2.56	0.00	0.00	0.00	0.00	0.00	1.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	19.23	2.56	6.41	10.26	10.26	3.85	0.00	0.00	10.26	0.00	0.00	0.00	0.00	0.00	5.13	3.85	0.00	0.00	0.00	0.00	5.13	0.00	0.00	0.00	1.28	12.82
2005_11_04_1714793.txt	1	76	25.33	25.00	64.47	46.05	7.89	0.00	0.00	0.00	0.00	0.00	0.00	7.89	7.89	10.53	6.58	3.95	2.63	3.95	3.95	19.74	3.95	0.00	3.95	1.32	0.00	3.95	0.00	1.32	1.32	2.63	1.32	1.32	0.00	0.00	0.00	10.53	0.00	1.32	2.63	0.00	0.00	0.00	6.58	0.00	2.63	0.00	2.63	0.00	1.32	0.00	1.32	0.00	0.00	11.84	1.32	9.21	1.32	2.63	3.95	0.00	0.00	1.32	0.00	0.00	0.00	0.00	0.00	3.95	3.95	0.00	0.00	0.00	0.00	2.63	0.00	0.00	0.00	0.00	9.21
2005_11_04_1714799.txt	1	76	25.33	31.58	84.21	47.37	3.95	0.00	0.00	0.00	0.00	0.00	0.00	3.95	18.42	7.89	5.26	3.95	0.00	2.63	0.00	14.47	1.32	0.00	2.63	5.26	0.00	15.79	0.00	0.00	2.63	5.26	2.63	2.63	0.00	2.63	0.00	7.89	0.00	0.00	0.00	2.63	0.00	0.00	5.26	1.32	1.32	0.00	1.32	0.00	0.00	0.00	0.00	0.00	0.00	15.79	3.95	5.26	6.58	2.63	2.63	0.00	0.00	3.95	0.00	0.00	0.00	0.00	0.00	5.26	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.95	14.47
2005_11_04_1714821.txt	1	28	7.00	32.14	53.57	28.57	3.57	0.00	0.00	0.00	0.00	0.00	0.00	3.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29	7.14	0.00	0.00	7.14	0.00	14.29	0.00	0.00	0.00	3.57	3.57	0.00	0.00	0.00	0.00	10.71	0.00	3.57	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.57	0.00	3.57	0.00	7.14	0.00	0.00	0.00	0.00	0.00	3.57	0.00	0.00	0.00	17.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.57	21.43
2005_11_04_1714831.txt	1	27	13.50	33.33	85.19	29.63	7.41	0.00	0.00	0.00	0.00	0.00	0.00	7.41	0.00	7.41	3.70	0.00	3.70	3.70	0.00	18.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.11	7.41	3.70	3.70	0.00	0.00	11.11	0.00	3.70	3.70	0.00	0.00	3.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.11	0.00	7.41	3.70	7.41	3.70	3.70	3.70	18.52	0.00	0.00	0.00	0.00	0.00	3.70	7.41	0.00	0.00	3.70	0.00	0.00	0.00	0.00	0.00	0.00	14.81
2005_11_04_1714832.txt	1	54	13.50	31.48	79.63	51.85	11.11	7.41	0.00	0.00	1.85	5.56	0.00	3.70	14.81	14.81	7.41	5.56	5.56	1.85	3.70	11.11	3.70	0.00	1.85	0.00	0.00	14.81	0.00	0.00	0.00	1.85	0.00	1.85	0.00	1.85	0.00	9.26	3.70	0.00	1.85	1.85	0.00	0.00	1.85	1.85	3.70	1.85	1.85	0.00	0.00	0.00	0.00	0.00	0.00	16.67	3.70	3.70	9.26	3.70	0.00	0.00	3.70	0.00	0.00	0.00	0.00	0.00	0.00	5.56	7.41	0.00	0.00	1.85	0.00	7.41	0.00	7.41	0.00	0.00	25.93
2005_11_07_1715709.txt	1	105	21.00	30.48	68.57	36.19	4.76	1.90	0.00	0.00	0.00	1.90	0.00	2.86	10.48	5.71	2.86	2.86	2.86	0.00	1.90	10.48	1.90	0.00	3.81	1.90	0.00	6.67	0.00	0.00	3.81	4.76	1.90	2.86	0.00	1.90	0.00	9.52	0.00	2.86	0.00	2.86	0.00	0.00	2.86	0.00	0.95	0.00	0.95	0.00	0.00	0.00	0.00	0.00	0.00	19.05	0.95	6.67	12.38	1.90	0.95	1.90	0.00	0.00	0.00	0.00	0.00	0.00	0.95	6.67	8.57	0.00	0.00	0.00	0.00	3.81	0.00	3.81	0.00	0.00	21.90
2005_11_07_1715712.txt	1	90	9.00	30.00	73.33	40.00	2.22	1.11	0.00	0.00	0.00	1.11	0.00	1.11	8.89	8.89	4.44	4.44	3.33	1.11	2.22	17.78	2.22	1.11	1.11	0.00	0.00	7.78	1.11	0.00	4.44	4.44	3.33	1.11	1.11	0.00	0.00	10.00	1.11	0.00	0.00	3.33	1.11	0.00	2.22	2.22	2.22	1.11	1.11	0.00	1.11	0.00	1.11	0.00	0.00	16.67	1.11	10.00	5.56	3.33	3.33	3.33	0.00	2.22	1.11	0.00	0.00	0.00	0.00	11.11	10.00	0.00	0.00	0.00	0.00	4.44	0.00	5.56	0.00	0.00	28.89
2005_11_07_1715723.txt	1	96	24.00	25.00	70.83	45.83	7.29	3.12	0.00	0.00	0.00	0.00	3.12	4.17	6.25	6.25	4.17	0.00	5.21	0.00	4.17	10.42	7.29	0.00	5.21	1.04	0.00	4.17	0.00	1.04	1.04	1.04	1.04	0.00	0.00	0.00	0.00	16.67	1.04	0.00	1.04	2.08	1.04	0.00	11.46	0.00	2.08	1.04	0.00	1.04	1.04	1.04	0.00	0.00	0.00	23.96	6.25	10.42	9.38	2.08	1.04	6.25	0.00	1.04	0.00	0.00	0.00	0.00	2.08	4.17	6.25	0.00	0.00	0.00	0.00	6.25	0.00	4.17	0.00	0.00	20.83
2005_11_07_1715729.txt	1	115	19.17	27.83	67.83	40.87	6.96	0.87	0.00	0.00	0.87	0.00	0.00	6.09	11.30	4.35	3.48	3.48	0.87	0.00	0.87	10.43	4.35	0.00	4.35	0.00	0.00	5.22	0.00	0.00	0.00	3.48	0.87	2.61	0.00	1.74	0.00	10.43	1.74	0.00	0.87	2.61	0.87	0.87	0.87	2.61	0.87	0.00	0.00	0.87	0.00	0.00	0.00	0.00	0.00	10.43	0.00	4.35	5.22	3.48	1.74	1.74	0.00	0.87	0.00	0.00	0.00	0.00	0.00	5.22	3.48	0.87	0.00	0.00	0.87	6.96	0.00	11.30	0.87	0.00	26.96
2005_11_07_1715731.txt	1	70	23.33	21.43	81.43	51.43	2.86	0.00	0.00	0.00	0.00	0.00	0.00	2.86	14.29	11.43	8.57	4.29	4.29	1.43	1.43	18.57	5.71	0.00	0.00	1.43	0.00	11.43	0.00	0.00	1.43	4.29	2.86	1.43	0.00	0.00	0.00	12.86	2.86	0.00	2.86	5.71	0.00	1.43	1.43	2.86	2.86	0.00	1.43	1.43	1.43	0.00	1.43	0.00	0.00	14.29	4.29	8.57	1.43	1.43	2.86	1.43	0.00	1.43	0.00	0.00	0.00	0.00	0.00	4.29	5.71	0.00	0.00	0.00	0.00	2.86	0.00	0.00	0.00	0.00	11.43
2005_11_07_1715735.txt	1	61	30.50	27.87	81.97	45.90	1.64	0.00	0.00	0.00	0.00	0.00	0.00	1.64	13.11	6.56	6.56	0.00	3.28	1.64	4.92	18.03	3.28	0.00	1.64	3.28	0.00	6.56	0.00	0.00	1.64	3.28	3.28	0.00	0.00	0.00	0.00	6.56	0.00	0.00	0.00	1.64	0.00	1.64	0.00	1.64	3.28	3.28	0.00	0.00	4.92	0.00	4.92	0.00	0.00	9.84	3.28	1.64	1.64	8.20	0.00	1.64	0.00	1.64	0.00	0.00	0.00	0.00	0.00	3.28	4.92	0.00	0.00	0.00	0.00	0.00	0.00	8.20	0.00	0.00	16.39
2005_11_07_1715737.txt	1	91	22.75	18.68	70.33	48.35	3.30	0.00	0.00	0.00	0.00	0.00	0.00	3.30	17.58	4.40	3.30	2.20	1.10	0.00	2.20	16.48	4.40	1.10	0.00	2.20	0.00	1.10	0.00	0.00	0.00	3.30	3.30	0.00	0.00	0.00	0.00	8.79	0.00	0.00	0.00	2.20	0.00	3.30	2.20	3.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.48	1.10	8.79	6.59	4.40	0.00	2.20	0.00	1.10	0.00	0.00	0.00	0.00	0.00	6.59	2.20	0.00	0.00	0.00	0.00	2.20	0.00	0.00	0.00	0.00	9.89
2005_11_07_1715738.txt	1	102	14.57	27.45	80.39	47.06	10.78	6.86	1.96	0.98	0.00	2.94	0.98	3.92	6.86	9.80	5.88	4.90	4.90	0.00	1.96	15.69	2.94	0.98	2.94	0.00	0.00	10.78	0.00	0.00	1.96	3.92	2.94	0.98	0.00	0.98	0.00	14.71	1.96	3.92	0.98	0.98	0.00	0.00	5.88	0.98	0.98	0.00	0.98	0.00	0.98	0.00	0.00	0.00	0.98	16.67	0.98	7.84	6.86	4.90	2.94	4.90	0.98	0.98	0.00	0.00	0.00	0.98	0.00	6.86	5.88	0.00	0.00	0.00	0.00	7.84	0.00	12.75	0.00	0.98	30.39
2005_11_07_1715739.txt	1	83	27.67	37.35	78.31	37.35	4.82	0.00	0.00	0.00	0.00	0.00	0.00	4.82	10.84	6.02	4.82	0.00	6.02	0.00	1.20	12.05	4.82	0.00	1.20	0.00	0.00	2.41	0.00	0.00	0.00	6.02	3.61	1.20	0.00	0.00	1.20	15.66	0.00	4.82	0.00	2.41	0.00	0.00	6.02	1.20	3.61	0.00	0.00	3.61	0.00	0.00	0.00	0.00	0.00	12.05	2.41	6.02	2.41	9.64	1.20	0.00	0.00	6.02	0.00	0.00	0.00	0.00	0.00	3.61	3.61	0.00	0.00	0.00	0.00	9.64	0.00	0.00	0.00	1.20	13.25
2005_11_08_1715936.txt	1	76	25.33	25.00	85.53	46.05	6.58	0.00	0.00	0.00	0.00	0.00	0.00	6.58	3.95	6.58	2.63	1.32	3.95	1.32	5.26	17.11	6.58	0.00	5.26	1.32	0.00	2.63	1.32	0.00	0.00	5.26	0.00	5.26	2.63	0.00	2.63	18.42	0.00	3.95	1.32	2.63	0.00	3.95	6.58	1.32	1.32	0.00	1.32	0.00	1.32	0.00	1.32	0.00	0.00	23.68	3.95	14.47	5.26	3.95	3.95	1.32	0.00	5.26	0.00	0.00	0.00	0.00	0.00	3.95	9.21	0.00	0.00	0.00	0.00	1.32	0.00	0.00	0.00	0.00	14.47
2005_11_08_1715939.txt	1	65	32.50	32.31	83.08	46.15	6.15	0.00	0.00	0.00	0.00	0.00	0.00	6.15	10.77	1.54	1.54	0.00	1.54	0.00	1.54	20.00	0.00	0.00	7.69	6.15	0.00	0.00	0.00	0.00	0.00	1.54	1.54	0.00	0.00	0.00	0.00	6.15	0.00	3.08	0.00	1.54	0.00	0.00	1.54	0.00	1.54	0.00	0.00	1.54	0.00	0.00	0.00	0.00	0.00	20.00	1.54	4.62	13.85	6.15	10.77	0.00	0.00	4.62	0.00	0.00	0.00	0.00	0.00	3.08	6.15	0.00	0.00	0.00	0.00	0.00	0.00	1.54	0.00	0.00	10.77
2005_11_08_1715945.txt	1	107	35.67	26.17	73.83	42.06	3.74	0.00	0.00	0.00	0.00	0.00	0.00	3.74	12.15	7.48	4.67	0.93	3.74	1.87	0.00	15.89	2.80	0.00	2.80	1.87	0.00	3.74	0.00	0.00	1.87	6.54	4.67	1.87	0.00	0.93	0.93	11.21	2.80	1.87	0.00	1.87	0.00	0.00	5.61	0.00	1.87	0.93	0.93	0.00	0.00	0.00	0.00	0.00	0.00	14.02	0.93	4.67	8.41	4.67	3.74	2.80	0.00	0.00	0.00	0.93	0.00	0.00	0.93	2.80	5.61	0.00	0.00	0.00	0.00	8.41	0.00	12.15	0.00	0.00	25.23
2005_11_08_1715947.txt	1	84	42.00	40.48	70.24	36.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.52	2.38	1.19	0.00	1.19	0.00	0.00	20.24	3.57	0.00	0.00	2.38	0.00	5.95	0.00	0.00	1.19	3.57	1.19	2.38	2.38	0.00	0.00	11.90	4.76	0.00	0.00	0.00	0.00	1.19	5.95	0.00	0.00	0.00	0.00	0.00	1.19	1.19	0.00	0.00	0.00	14.29	3.57	7.14	3.57	4.76	1.19	0.00	1.19	4.76	0.00	0.00	0.00	0.00	0.00	2.38	1.19	0.00	0.00	0.00	0.00	2.38	0.00	1.19	0.00	0.00	5.95
2005_11_08_1716033.txt	1	82	16.40	29.27	60.98	36.59	3.66	0.00	0.00	0.00	0.00	0.00	0.00	3.66	6.10	3.66	1.22	2.44	1.22	0.00	0.00	19.51	6.10	0.00	1.22	1.22	0.00	4.88	0.00	0.00	2.44	1.22	1.22	0.00	0.00	0.00	0.00	15.85	0.00	3.66	1.22	0.00	1.22	2.44	6.10	0.00	0.00	0.00	0.00	0.00	1.22	0.00	1.22	0.00	0.00	12.20	3.66	6.10	2.44	7.32	6.10	0.00	1.22	3.66	1.22	0.00	0.00	0.00	0.00	6.10	13.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.22	20.73
2005_11_09_1716210.txt	1	52	10.40	15.38	80.77	42.31	3.85	1.92	0.00	0.00	0.00	1.92	0.00	1.92	11.54	13.46	9.62	5.77	5.77	0.00	3.85	13.46	1.92	1.92	0.00	0.00	0.00	11.54	0.00	0.00	1.92	1.92	1.92	0.00	0.00	0.00	0.00	9.62	1.92	0.00	1.92	1.92	1.92	0.00	1.92	1.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.38	1.92	9.62	3.85	7.69	3.85	1.92	0.00	1.92	0.00	0.00	0.00	0.00	0.00	9.62	11.54	0.00	0.00	0.00	0.00	1.92	0.00	0.00	0.00	0.00	23.08
2005_11_09_1716225.txt	1	99	19.80	27.27	62.63	38.38	5.05	1.01	0.00	0.00	1.01	0.00	0.00	4.04	10.10	4.04	3.03	1.01	3.03	0.00	3.03	12.12	3.03	1.01	2.02	2.02	0.00	3.03	0.00	0.00	1.01	2.02	2.02	0.00	0.00	0.00	0.00	5.05	0.00	2.02	0.00	1.01	0.00	0.00	2.02	0.00	2.02	1.01	1.01	0.00	1.01	1.01	0.00	0.00	0.00	10.10	0.00	8.08	3.03	7.07	3.03	2.02	0.00	0.00	0.00	0.00	0.00	0.00	1.01	5.05	5.05	1.01	0.00	0.00	0.00	4.04	0.00	10.10	0.00	0.00	23.23
